paper_id,year,referenceCount,citationCount,source_paper_id_x,total_refs,internal_refs,external_refs,external_ref_ratio,source_paper_id_y,observed_out_refs,source_year,backward_pool_size,ref_rate_per_available_paper,target_paper_id,observed_in_cites,mean_in_cites,median_in_cites,std_in_cites,citation_norm_year_mean,citation_z_year,paper_age,cites_per_year_alive,mean_by_age,median_by_age,std_by_age,citation_norm_age_mean,citation_z_age,period,internal_ref_ratio,internal_coverage_of_citations,internal_coverage_of_references
88,2025,62.0,1.0,88.0,57.0,57.0,0.0,0.0,88.0,57.0,2025,69252,0.0008230809218506325,,0.0,0.8990678238508518,1.0,1.3152955356885803,0.0,-0.6835481452312343,2,0.0,0.8990678238508518,1.0,1.3152955356885803,0.0,-0.6835481452312343,post_2023,1.0,0.0,0.9193548387096774
89,2026,77.0,0.0,89.0,72.0,71.0,1.0,0.013888888888888888,89.0,72.0,2026,72363,0.0009949836242278513,,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,1,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,post_2023,0.9861111111111112,,0.935064935064935
90,2026,64.0,0.0,90.0,63.0,63.0,0.0,0.0,90.0,63.0,2026,72363,0.0008706106711993698,,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,1,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,post_2023,1.0,,0.984375
91,2026,47.0,0.0,91.0,29.0,29.0,0.0,0.0,91.0,29.0,2026,72363,0.0004007572930917734,,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,1,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,post_2023,1.0,,0.6170212765957447
92,2026,41.0,0.0,92.0,37.0,37.0,0.0,0.0,92.0,37.0,2026,72363,0.0005113110291170902,,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,1,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,post_2023,1.0,,0.9024390243902439
93,2026,52.0,0.0,93.0,50.0,50.0,0.0,0.0,93.0,50.0,2026,72363,0.0006909608501582301,,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,1,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,post_2023,1.0,,0.9615384615384616
94,2026,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,2026,72363,0.0,,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,1,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,post_2023,,,
95,2026,29.0,0.0,95.0,21.0,20.0,1.0,0.047619047619047616,95.0,21.0,2026,72363,0.0002902035570664566,,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,1,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,post_2023,0.9523809523809523,,0.7241379310344828
96,2026,39.0,0.0,96.0,39.0,39.0,0.0,0.0,96.0,39.0,2026,72363,0.0005389494631234194,,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,1,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,post_2023,1.0,,1.0
97,2026,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,2026,72363,0.0,,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,1,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,post_2023,,,
98,2026,21.0,0.0,98.0,21.0,21.0,0.0,0.0,98.0,21.0,2026,72363,0.0002902035570664566,,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,1,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,post_2023,1.0,,1.0
99,2026,45.0,0.0,99.0,43.0,43.0,0.0,0.0,99.0,43.0,2026,72363,0.0005942263311360779,,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,1,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,post_2023,1.0,,0.9555555555555556
100,2026,29.0,0.0,100.0,25.0,25.0,0.0,0.0,100.0,25.0,2026,72363,0.00034548042507911503,,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,1,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,post_2023,1.0,,0.8620689655172413
101,2026,65.0,1.0,101.0,61.0,61.0,0.0,0.0,101.0,61.0,2026,72363,0.0008429722371930406,,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,1,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,post_2023,1.0,0.0,0.9384615384615385
102,2026,40.0,0.0,102.0,37.0,37.0,0.0,0.0,102.0,37.0,2026,72363,0.0005113110291170902,,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,1,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,post_2023,1.0,,0.925
103,2026,49.0,0.0,103.0,46.0,46.0,0.0,0.0,103.0,46.0,2026,72363,0.0006356839821455716,,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,1,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,post_2023,1.0,,0.9387755102040817
104,2026,34.0,0.0,104.0,28.0,28.0,0.0,0.0,104.0,28.0,2026,72363,0.0003869380760886088,,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,1,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,post_2023,1.0,,0.8235294117647058
105,2026,55.0,0.0,105.0,52.0,52.0,0.0,0.0,105.0,52.0,2026,72363,0.0007185992841645593,,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,1,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,post_2023,1.0,,0.9454545454545454
106,2026,58.0,0.0,106.0,54.0,54.0,0.0,0.0,106.0,54.0,2026,72363,0.0007462377181708884,,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,1,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,post_2023,1.0,,0.9310344827586207
107,2026,51.0,1.0,107.0,46.0,45.0,1.0,0.021739130434782608,107.0,46.0,2026,72363,0.0006356839821455716,,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,1,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,post_2023,0.9782608695652174,0.0,0.9019607843137255
108,2026,75.0,0.0,108.0,70.0,70.0,0.0,0.0,108.0,70.0,2026,72363,0.000967345190221522,,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,1,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,post_2023,1.0,,0.9333333333333333
109,2026,38.0,1.0,109.0,35.0,35.0,0.0,0.0,109.0,35.0,2026,72363,0.000483672595110761,,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,1,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,post_2023,1.0,0.0,0.9210526315789473
110,2026,34.0,0.0,110.0,21.0,21.0,0.0,0.0,110.0,21.0,2026,72363,0.0002902035570664566,,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,1,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,post_2023,1.0,,0.6176470588235294
111,2026,43.0,2.0,111.0,41.0,41.0,0.0,0.0,111.0,41.0,2026,72363,0.0005665878971297487,,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,1,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,post_2023,1.0,0.0,0.9534883720930233
112,2026,55.0,0.0,112.0,53.0,53.0,0.0,0.0,112.0,53.0,2026,72363,0.0007324185011677238,,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,1,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,post_2023,1.0,,0.9636363636363636
113,2026,25.0,0.0,113.0,25.0,25.0,0.0,0.0,113.0,25.0,2026,72363,0.00034548042507911503,,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,1,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,post_2023,1.0,,1.0
114,2026,23.0,0.0,114.0,16.0,16.0,0.0,0.0,114.0,16.0,2026,72363,0.00022110747205063362,,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,1,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,post_2023,1.0,,0.6956521739130435
115,2026,42.0,0.0,115.0,41.0,41.0,0.0,0.0,115.0,41.0,2026,72363,0.0005665878971297487,,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,1,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,post_2023,1.0,,0.9761904761904762
116,2026,21.0,0.0,116.0,18.0,18.0,0.0,0.0,116.0,18.0,2026,72363,0.00024874590605696283,,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,1,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,post_2023,1.0,,0.8571428571428571
117,2026,36.0,0.0,117.0,35.0,35.0,0.0,0.0,117.0,35.0,2026,72363,0.000483672595110761,,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,1,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,post_2023,1.0,,0.9722222222222222
118,2026,48.0,0.0,118.0,31.0,30.0,1.0,0.03225806451612903,118.0,31.0,2026,72363,0.0004283957270981026,,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,1,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,post_2023,0.967741935483871,,0.6458333333333334
119,2026,49.0,13.0,119.0,40.0,40.0,0.0,0.0,119.0,40.0,2026,72363,0.000552768680126584,119.0,1.0,0.27927927927927926,0.0,0.589058166448876,3.580645161290323,1.223513672793248,1,1.0,0.27927927927927926,0.0,0.589058166448876,3.580645161290323,1.223513672793248,post_2023,1.0,0.07692307692307693,0.8163265306122449
120,2026,19.0,0.0,120.0,19.0,19.0,0.0,0.0,120.0,19.0,2026,72363,0.0002625651230601274,,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,1,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,post_2023,1.0,,1.0
121,2026,19.0,1.0,121.0,10.0,10.0,0.0,0.0,121.0,10.0,2026,72363,0.000138192170031646,121.0,1.0,0.27927927927927926,0.0,0.589058166448876,3.580645161290323,1.223513672793248,1,1.0,0.27927927927927926,0.0,0.589058166448876,3.580645161290323,1.223513672793248,post_2023,1.0,1.0,0.5263157894736842
122,2026,63.0,0.0,122.0,58.0,58.0,0.0,0.0,122.0,58.0,2026,72363,0.0008015145861835468,,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,1,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,post_2023,1.0,,0.9206349206349206
123,2026,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,2026,72363,0.0,,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,1,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,post_2023,,,
124,2026,20.0,0.0,124.0,18.0,18.0,0.0,0.0,124.0,18.0,2026,72363,0.00024874590605696283,,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,1,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,post_2023,1.0,,0.9
125,2026,76.0,1.0,125.0,73.0,73.0,0.0,0.0,125.0,73.0,2026,72363,0.0010088028412310159,,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,1,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,post_2023,1.0,0.0,0.9605263157894737
126,2026,18.0,0.0,126.0,18.0,18.0,0.0,0.0,126.0,18.0,2026,72363,0.00024874590605696283,,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,1,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,post_2023,1.0,,1.0
127,2026,27.0,0.0,127.0,26.0,26.0,0.0,0.0,127.0,26.0,2026,72363,0.00035929964208227964,,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,1,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,post_2023,1.0,,0.9629629629629629
128,2026,38.0,0.0,128.0,28.0,28.0,0.0,0.0,128.0,28.0,2026,72363,0.0003869380760886088,,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,1,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,post_2023,1.0,,0.7368421052631579
129,2026,148.0,0.0,129.0,133.0,133.0,0.0,0.0,129.0,133.0,2026,72363,0.001837955861420892,,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,1,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,post_2023,1.0,,0.8986486486486487
130,2026,27.0,0.0,130.0,27.0,27.0,0.0,0.0,130.0,27.0,2026,72363,0.0003731188590854442,,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,1,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,post_2023,1.0,,1.0
131,2026,50.0,1.0,131.0,46.0,46.0,0.0,0.0,131.0,46.0,2026,72363,0.0006356839821455716,,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,1,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,post_2023,1.0,0.0,0.92
132,2026,39.0,1.0,132.0,28.0,28.0,0.0,0.0,132.0,28.0,2026,72363,0.0003869380760886088,,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,1,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,post_2023,1.0,0.0,0.717948717948718
133,2026,20.0,0.0,133.0,14.0,14.0,0.0,0.0,133.0,14.0,2026,72363,0.0001934690380443044,,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,1,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,post_2023,1.0,,0.7
134,2026,107.0,0.0,134.0,103.0,103.0,0.0,0.0,134.0,103.0,2026,72363,0.0014233793513259538,,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,1,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,post_2023,1.0,,0.9626168224299065
135,2026,31.0,0.0,135.0,30.0,30.0,0.0,0.0,135.0,30.0,2026,72363,0.000414576510094938,,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,1,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,post_2023,1.0,,0.967741935483871
136,2026,15.0,2.0,136.0,9.0,9.0,0.0,0.0,136.0,9.0,2026,72363,0.00012437295302848142,136.0,2.0,0.27927927927927926,0.0,0.589058166448876,7.161290322580646,2.92113889379388,1,2.0,0.27927927927927926,0.0,0.589058166448876,7.161290322580646,2.92113889379388,post_2023,1.0,1.0,0.6
137,2026,31.0,0.0,137.0,30.0,30.0,0.0,0.0,137.0,30.0,2026,72363,0.000414576510094938,,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,1,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,post_2023,1.0,,0.967741935483871
138,2026,27.0,0.0,138.0,24.0,24.0,0.0,0.0,138.0,24.0,2026,72363,0.0003316612080759504,,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,1,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,post_2023,1.0,,0.8888888888888888
139,2026,20.0,0.0,139.0,15.0,15.0,0.0,0.0,139.0,15.0,2026,72363,0.000207288255047469,,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,1,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,post_2023,1.0,,0.75
140,2026,40.0,1.0,140.0,40.0,40.0,0.0,0.0,140.0,40.0,2026,72363,0.000552768680126584,,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,1,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,post_2023,1.0,0.0,1.0
141,2026,55.0,0.0,141.0,50.0,50.0,0.0,0.0,141.0,50.0,2026,72363,0.0006909608501582301,,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,1,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,post_2023,1.0,,0.9090909090909091
142,2026,36.0,0.0,142.0,29.0,29.0,0.0,0.0,142.0,29.0,2026,72363,0.0004007572930917734,,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,1,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,post_2023,1.0,,0.8055555555555556
143,2026,43.0,0.0,143.0,36.0,35.0,1.0,0.027777777777777776,143.0,36.0,2026,72363,0.0004974918121139257,,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,1,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,post_2023,0.9722222222222222,,0.8372093023255814
144,2026,28.0,0.0,144.0,27.0,27.0,0.0,0.0,144.0,27.0,2026,72363,0.0003731188590854442,,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,1,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,post_2023,1.0,,0.9642857142857143
145,2026,31.0,4.0,145.0,29.0,29.0,0.0,0.0,145.0,29.0,2026,72363,0.0004007572930917734,,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,1,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,post_2023,1.0,0.0,0.9354838709677419
146,2026,18.0,3.0,146.0,9.0,9.0,0.0,0.0,146.0,9.0,2026,72363,0.00012437295302848142,146.0,3.0,0.27927927927927926,0.0,0.589058166448876,10.741935483870968,4.618764114794512,1,3.0,0.27927927927927926,0.0,0.589058166448876,10.741935483870968,4.618764114794512,post_2023,1.0,1.0,0.5
147,2026,16.0,0.0,147.0,16.0,16.0,0.0,0.0,147.0,16.0,2026,72363,0.00022110747205063362,,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,1,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,post_2023,1.0,,1.0
148,2026,19.0,0.0,148.0,18.0,18.0,0.0,0.0,148.0,18.0,2026,72363,0.00024874590605696283,,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,1,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,post_2023,1.0,,0.9473684210526315
149,2026,57.0,4.0,149.0,56.0,56.0,0.0,0.0,149.0,56.0,2026,72363,0.0007738761521772176,149.0,1.0,0.27927927927927926,0.0,0.589058166448876,3.580645161290323,1.223513672793248,1,1.0,0.27927927927927926,0.0,0.589058166448876,3.580645161290323,1.223513672793248,post_2023,1.0,0.25,0.9824561403508771
150,2026,40.0,0.0,150.0,38.0,37.0,1.0,0.02631578947368421,150.0,38.0,2026,72363,0.0005251302461202548,,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,1,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,post_2023,0.9736842105263158,,0.95
151,2026,57.0,0.0,151.0,56.0,56.0,0.0,0.0,151.0,56.0,2026,72363,0.0007738761521772176,,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,1,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,post_2023,1.0,,0.9824561403508771
152,2026,19.0,1.0,152.0,17.0,17.0,0.0,0.0,152.0,17.0,2026,72363,0.00023492668905379823,,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,1,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,post_2023,1.0,0.0,0.8947368421052632
153,2026,18.0,0.0,153.0,18.0,18.0,0.0,0.0,153.0,18.0,2026,72363,0.00024874590605696283,,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,1,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,post_2023,1.0,,1.0
154,2026,19.0,0.0,154.0,18.0,18.0,0.0,0.0,154.0,18.0,2026,72363,0.00024874590605696283,,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,1,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,post_2023,1.0,,0.9473684210526315
155,2026,83.0,1.0,155.0,76.0,76.0,0.0,0.0,155.0,76.0,2026,72363,0.0010502604922405095,155.0,1.0,0.27927927927927926,0.0,0.589058166448876,3.580645161290323,1.223513672793248,1,1.0,0.27927927927927926,0.0,0.589058166448876,3.580645161290323,1.223513672793248,post_2023,1.0,1.0,0.9156626506024096
156,2026,8.0,0.0,156.0,7.0,7.0,0.0,0.0,156.0,7.0,2026,72363,9.67345190221522e-05,,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,1,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,post_2023,1.0,,0.875
157,2026,26.0,0.0,157.0,23.0,23.0,0.0,0.0,157.0,23.0,2026,72363,0.0003178419910727858,,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,1,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,post_2023,1.0,,0.8846153846153846
158,2026,43.0,0.0,158.0,41.0,41.0,0.0,0.0,158.0,41.0,2026,72363,0.0005665878971297487,,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,1,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,post_2023,1.0,,0.9534883720930233
159,2026,34.0,0.0,159.0,29.0,29.0,0.0,0.0,159.0,29.0,2026,72363,0.0004007572930917734,,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,1,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,post_2023,1.0,,0.8529411764705882
160,2026,21.0,0.0,160.0,20.0,20.0,0.0,0.0,160.0,20.0,2026,72363,0.000276384340063292,,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,1,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,post_2023,1.0,,0.9523809523809523
161,2026,27.0,1.0,161.0,21.0,21.0,0.0,0.0,161.0,21.0,2026,72363,0.0002902035570664566,,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,1,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,post_2023,1.0,0.0,0.7777777777777778
162,2026,36.0,0.0,162.0,30.0,30.0,0.0,0.0,162.0,30.0,2026,72363,0.000414576510094938,,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,1,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,post_2023,1.0,,0.8333333333333334
163,2026,66.0,0.0,163.0,59.0,59.0,0.0,0.0,163.0,59.0,2026,72363,0.0008153338031867115,,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,1,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,post_2023,1.0,,0.8939393939393939
164,2026,7.0,0.0,164.0,7.0,7.0,0.0,0.0,164.0,7.0,2026,72363,9.67345190221522e-05,,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,1,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,post_2023,1.0,,1.0
165,2025,26.0,0.0,165.0,24.0,24.0,0.0,0.0,165.0,24.0,2025,69252,0.00034656038814763474,,0.0,0.8990678238508518,1.0,1.3152955356885803,0.0,-0.6835481452312343,2,0.0,0.8990678238508518,1.0,1.3152955356885803,0.0,-0.6835481452312343,post_2023,1.0,,0.9230769230769231
166,2026,38.0,0.0,166.0,37.0,37.0,0.0,0.0,166.0,37.0,2026,72363,0.0005113110291170902,,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,1,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,post_2023,1.0,,0.9736842105263158
167,2026,44.0,1.0,167.0,40.0,40.0,0.0,0.0,167.0,40.0,2026,72363,0.000552768680126584,,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,1,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,post_2023,1.0,0.0,0.9090909090909091
168,2026,13.0,5.0,168.0,7.0,7.0,0.0,0.0,168.0,7.0,2026,72363,9.67345190221522e-05,168.0,4.0,0.27927927927927926,0.0,0.589058166448876,14.322580645161292,6.316389335795144,1,4.0,0.27927927927927926,0.0,0.589058166448876,14.322580645161292,6.316389335795144,post_2023,1.0,0.8,0.5384615384615384
169,2026,45.0,0.0,169.0,44.0,44.0,0.0,0.0,169.0,44.0,2026,72363,0.0006080455481392424,,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,1,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,post_2023,1.0,,0.9777777777777777
170,2026,28.0,1.0,170.0,22.0,22.0,0.0,0.0,170.0,22.0,2026,72363,0.0003040227740696212,,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,1,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,post_2023,1.0,0.0,0.7857142857142857
171,2026,19.0,0.0,171.0,14.0,14.0,0.0,0.0,171.0,14.0,2026,72363,0.0001934690380443044,,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,1,0.0,0.27927927927927926,0.0,0.589058166448876,0.0,-0.4741115482073836,post_2023,1.0,,0.7368421052631579
